id,domain_id,title,type,data,answer_type,answer_data,correct_answer
5610,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5610.png,multiple choice,"the economist, the guardian, time, wired",wired
5611,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5611.png,multiple choice,"the economist, the guardian, time, wired",the guardian
5612,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5612.png,multiple choice,"the economist, the guardian, time, wired",wired
5613,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5613.png,multiple choice,"the economist, the guardian, time, wired",the guardian
5614,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5614.png,multiple choice,"the economist, the guardian, time, wired",wired
5615,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5615.png,multiple choice,"the economist, the guardian, time, wired",the economist
5616,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5616.png,multiple choice,"the economist, the guardian, time, wired",the economist
5617,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5617.png,multiple choice,"the economist, the guardian, time, wired",the guardian
5618,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5618.png,multiple choice,"the economist, the guardian, time, wired",wired
5619,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5619.png,multiple choice,"the economist, the guardian, time, wired",the economist
5620,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5620.png,multiple choice,"the economist, the guardian, time, wired",the economist
0601,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0601.jpg,point estimate,,55.0
0602,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0602.jpg,point estimate,,56.0
0603,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0603.jpg,point estimate,,96.0
0604,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0604.jpg,point estimate,,26.0
0605,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0605.jpg,point estimate,,48.0
0606,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0606.jpg,point estimate,,99.0
0607,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0607.jpg,point estimate,,84.0
0608,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0608.jpg,point estimate,,139.0
0609,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0609.jpg,point estimate,,88.0
0610,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0610.jpg,point estimate,,65.0
0611,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0611.jpg,point estimate,,830.0
0612,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0612.jpg,point estimate,,137.0
0613,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0613.jpg,point estimate,,93.0
0614,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0614.jpg,point estimate,,553.0
0615,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0615.jpg,point estimate,,42.0
0616,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0616.jpg,point estimate,,105.0
0617,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0617.jpg,point estimate,,70.0
0618,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0618.jpg,point estimate,,301.0
0619,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0619.jpg,point estimate,,36.0
0620,06,estimate the hight of the following landmark.,image,http://crowds.5harad.com/assets/monuments_height0620.jpg,point estimate,,73.0
1501,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1501.jpg,point estimate,,2000.0
1502,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1502.jpg,point estimate,,2009.0
1503,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1503.jpg,point estimate,,1993.0
1504,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1504.jpg,point estimate,,2001.0
1505,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1505.jpg,point estimate,,1955.0
1506,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1506.jpg,point estimate,,1994.0
1507,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1507.jpg,point estimate,,1968.0
1508,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1508.jpg,point estimate,,1958.0
1509,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1509.jpg,point estimate,,1946.0
1510,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1510.jpg,point estimate,,1964.0
1511,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1511.jpg,point estimate,,1975.0
1512,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1512.jpg,point estimate,,1995.0
1513,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1513.jpg,point estimate,,2008.0
1514,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1514.jpg,point estimate,,1980.0
1515,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1515.jpg,point estimate,,2000.0
1516,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1516.jpg,point estimate,,1982.0
1517,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1517.jpg,point estimate,,1980.0
1518,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1518.jpg,point estimate,,1955.0
1519,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1519.jpg,point estimate,,2009.0
1520,15,estimate the year of release for the film in the image.,image,http://crowds.5harad.com/assets/movie_year1520.jpg,point estimate,,1954.0
3101,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3101.txt,multiple choice,"yes, no",yes
3102,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3102.txt,multiple choice,"yes, no",yes
3103,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3103.txt,multiple choice,"yes, no",yes
3104,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3104.txt,multiple choice,"yes, no",no
3105,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3105.txt,multiple choice,"yes, no",yes
3106,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3106.txt,multiple choice,"yes, no",no
3107,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3107.txt,multiple choice,"yes, no",no
3108,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3108.txt,multiple choice,"yes, no",yes
3109,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3109.txt,multiple choice,"yes, no",yes
3110,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3110.txt,multiple choice,"yes, no",no
3111,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3111.txt,multiple choice,"yes, no",no
3112,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3112.txt,multiple choice,"yes, no",yes
3113,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3113.txt,multiple choice,"yes, no",yes
3114,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3114.txt,multiple choice,"yes, no",yes
3115,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3115.txt,multiple choice,"yes, no",no
3116,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3116.txt,multiple choice,"yes, no",yes
3117,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3117.txt,multiple choice,"yes, no",yes
3118,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3118.txt,multiple choice,"yes, no",yes
3119,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3119.txt,multiple choice,"yes, no",no
3120,31,determine if the following news headline is real (refers to a real event).,text,http://crowds.5harad.com/assets/news_real3120.txt,multiple choice,"yes, no",yes
3701,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3701.jpg,point estimate,,23.0
3702,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3702.jpg,point estimate,,2.5
3703,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3703.jpg,point estimate,,950.0
3704,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3704.jpg,point estimate,,72.0
3705,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3705.jpg,point estimate,,5.0
3706,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3706.jpg,point estimate,,5.0
3707,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3707.jpg,point estimate,,113.0
3708,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3708.jpg,point estimate,,1995.0
3709,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3709.jpg,point estimate,,64.4
3710,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3710.jpg,point estimate,,15.0
3711,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3711.jpg,point estimate,,0.9
3712,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3712.jpg,point estimate,,14.8
3713,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3713.jpg,point estimate,,129.0
3714,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3714.jpg,point estimate,,7.5
3715,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3715.jpg,point estimate,,0.56
3716,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3716.jpg,point estimate,,2.38
3717,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3717.jpg,point estimate,,45.0
3718,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3718.jpg,point estimate,,1.78
3719,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3719.jpg,point estimate,,8.5
3720,37,estimate the weight of the following object.,image,http://crowds.5harad.com/assets/object_weight3720.jpg,point estimate,,20.0
1201,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1201.mp4,multiple choice,"left,right",left
1202,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1202.mp4,multiple choice,"left,right",left
1203,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1203.mp4,multiple choice,"left,right",right
1204,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1204.mp4,multiple choice,"left,right",right
1205,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1205.mp4,multiple choice,"left,right",right
1206,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1206.mp4,multiple choice,"left,right",right
1207,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1207.mp4,multiple choice,"left,right",right
1208,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1208.mp4,multiple choice,"left,right",right
1209,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1209.mp4,multiple choice,"left,right",right
1210,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1210.mp4,multiple choice,"left,right",left
1211,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1211.mp4,multiple choice,"left,right",right
1212,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1212.mp4,multiple choice,"left,right",left
1213,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1213.mp4,multiple choice,"left,right",left
1214,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1214.mp4,multiple choice,"left,right",left
1215,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1215.mp4,multiple choice,"left,right",left
1216,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1216.mp4,multiple choice,"left,right",right
1217,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1217.mp4,multiple choice,"left,right",left
1218,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1218.mp4,multiple choice,"left,right",left
1219,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1219.mp4,multiple choice,"left,right",left
1220,12,select in which direction the ball was directed to.,video,http://crowds.5harad.com/assets/penalty_direction1220.mp4,multiple choice,"left,right",left
2001,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2001.png,point estimate,,7505.0
2002,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2002.png,point estimate,,36116.0
2003,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2003.png,point estimate,,105160.0
2004,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2004.png,point estimate,,8095.0
2005,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2005.png,point estimate,,7884.0
2006,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2006.png,point estimate,,39172.0
2007,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2007.png,point estimate,,128482.0
2008,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2008.png,point estimate,,14555.0
2009,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2009.png,point estimate,,9519.0
2010,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2010.png,point estimate,,10337.0
2011,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2011.png,point estimate,,23080.0
2012,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2012.png,point estimate,,10045.0
2013,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2013.png,point estimate,,3356.0
2014,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2014.png,point estimate,,7915.0
2015,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2015.png,point estimate,,9909.0
2016,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2016.png,point estimate,,13880.0
2017,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2017.png,point estimate,,41120.0
2018,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2018.png,point estimate,,26396.0
2019,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2019.png,point estimate,,7516.0
2020,20,estimate the number of reweets from the following message.,image,http://crowds.5harad.com/assets/retweets2020.png,point estimate,,10405.0
5401,54,select the synonym of "protean".,no assets,,multiple choice,"placid,steady,erratic,extreme,accent",erratic
5402,54,select the synonym of "kindle".,no assets,,multiple choice,"ignite,noise,maze,full,empty",ignite
5403,54,select the synonym of "obliterate".,no assets,,multiple choice,"annihilate,placid,stentorian,hedonist,abhor",annihilate
5404,54,select the synonym of "talisman".,no assets,,multiple choice,"hurry,accelerate,lucky charm,rush,obvious",luckycharm
5405,54,select the synonym of "recalcitrant".,no assets,,multiple choice,"talisman,asinine,nincompoop,refractory,knotty",refractory
5406,54,select the synonym of "enfranchise".,no assets,,multiple choice,"flimsy,kindle,suffrage,maze,improve",suffrage
5407,54,select the synonym of "hedonism".,no assets,,multiple choice,"glutton,flimsy,hinder,pleasure seeking,sadist",pleasure seeking
5408,54,select the synonym of "billowing".,no assets,,multiple choice,"dull,monotonous,bland,rush,swelling",swelling
5409,54,select the synonym of "peurile".,no assets,,multiple choice,"callow,trial,placid,knotty,ignoble",callow
5410,54,select the synonym of "ofuscate".,no assets,,multiple choice,"ignite,noise,garble,refractory,swell",garble
5411,54,select the synonym of "abhor".,no assets,,multiple choice,"hinder,hate,forgive,pardon,release",hate
5412,54,select the synonym of "remuneration".,no assets,,multiple choice,"payment,harm,threat,robbery,fop",payment
5413,54,select the synonym of "opportune".,no assets,,multiple choice,"opportunity,appropriate,flimsy,placid,kindle",appropriate
5414,54,select the synonym of "knotty".,no assets,,multiple choice,"easy,complex,meticulous,spin,move",complex
5415,54,select the synonym of "noxious".,no assets,,multiple choice,"harmful,free spirited,carefree,unbiased,free",harmful
5416,54,select the synonym of "plaintiff".,no assets,,multiple choice,"petitioner,hurry,accelerate,rush,butch",petitioner
5417,54,select the synonym of "placid".,no assets,,multiple choice,"calm,kindle,fake,hard,threat",calm
5418,54,select the synonym of "harangue".,no assets,,multiple choice,"respite,postpone,flimsy,fulmination,sloven",fulmination
5419,54,select the synonym of "bilk".,no assets,,multiple choice,"pillory,clarity,accent,cheat,articulation",cheat
5420,54,select the synonym of "bigot".,no assets,,multiple choice,"desist,aloof,withdraw,narrow minded,hinder",narrow minded
5301,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5301.mp3,multiple choice,"matrix, star wars: episode 1 the phantom menace, the lord of the rings, hobbit, gladiator",the lord of the rings: the fellowship of the ring
5302,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5302.mp3,multiple choice,"mary poppins, the sound of music, chitty chitty bang bang, the jungle book, my fair lady",mary poppins
5303,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5303.mp3,multiple choice,"aladdin, toy story, shrek, ice age, the lion king",the lion king
5304,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5304.mp3,multiple choice,"my fair lady, mary poppins, the sound of music, oliver, the wizard of oz",the sound of music
5305,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5305.mp3,multiple choice,"beauty and the beast, aladdin, peter pan, the little mermaid, cinderella",the little mermaid
5306,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5306.mp3,multiple choice,"star wars, raiders of the lost ark, back to the future, star trek, e.t. extra terrestrial",star wars
5307,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5307.mp3,multiple choice,"raiders of the lost ark, jaws, jurassic park, alien, close encounters of the third kind",jaws
5308,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5308.mp3,multiple choice,"apollo 13, the right stuff, 2001: a space odyssey, chariots of fire, full metal jacket",the right stuff
5309,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5309.mp3,multiple choice,"slumdog millionaire, life of pi, crouching tiger hidden dragon, the darjeeling limited, a passage through india",slumdog millionaire
5310,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5310.mp3,multiple choice,"goodfellas, the godfather, chinatown, scarface, the shawshank redemption",the godfather
5311,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5311.mp3,multiple choice,"the pianist, forest gump, saving private ryan, schindle's list, life is beautiful",life is beautiful
5312,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5312.mp3,multiple choice,"finding nemo, toy story, up, monsters inc., shrek",up
5313,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5313.mp3,multiple choice,"e.t. extra terrestrial, jurassic park, close encounters of the third kind, alien, aliens",e.t. extra terrestrial
5314,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5314.mp3,multiple choice,"birdman, the darjeeling limited, the artist, the grand budapest hotel, moonrise kingdom",the grand budapest hotel
5315,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5315.mp3,multiple choice,"slumdog millionaire, life of pi, anna karenina, the darjeeling limited, a passage through india",life of pi
5316,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5316.mp3,multiple choice,"interstellar, apollo 13, the theory of everything, inception, gravity",gravity
5317,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5317.mp3,multiple choice,"the english patient, titanic, shakespeare in love, american beauty, emma",titanic
5318,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5318.mp3,multiple choice,"cry freedom, empire of the sun, the untouchables, a passage to india, the last emperor",the last emperor
5319,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5319.mp3,multiple choice,"the little mermaid, sleeping beauty, beauty and the beast, snow white and the seven dwarfs, the lion king",beauty and the beast
5320,53,select the following song's movie.,audio,http://crowds.5harad.com/assets/song_movie5320.mp3,multiple choice,"forest gump, the shawshank redemption, braveheart, schindler's list, saving private ryan",schindler's list
1701,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1701.png,point estimate,,4000.0
1702,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1702.png,point estimate,,2302.0
1703,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1703.png,point estimate,,3000.0
1704,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1704.png,point estimate,,1500.0
1705,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1705.png,point estimate,,2000.0
1706,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1706.png,point estimate,,1270.0
1707,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1707.png,point estimate,,1700.0
1708,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1708.png,point estimate,,4846.0
1709,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1709.png,point estimate,,2000.0
1710,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1710.png,point estimate,,1433.0
1711,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1711.png,point estimate,,4000.0
1712,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1712.png,point estimate,,4844.0
1713,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1713.png,point estimate,,1500.0
1714,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1714.png,point estimate,,5000.0
1715,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1715.png,point estimate,,1500.0
1716,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1716.png,point estimate,,4000.0
1717,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1717.png,point estimate,,9550.0
1718,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1718.png,point estimate,,2000.0
1719,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1719.png,point estimate,,3643.0
1720,17,estimate the age of the tree.,image,http://crowds.5harad.com/assets/tree_age1720.png,point estimate,,4000.0
2301,23,determine the origin for the word "sulphur".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",french
2302,23,determine the origin for the word "airborne".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",germanic
2303,23,determine the origin for the word "gap".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",nordic
2304,23,determine the origin for the word "creep".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",germanic
2305,23,determine the origin for the word "charcoal".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",germanic
2306,23,determine the origin for the word "novel".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",italian
2307,23,determine the origin for the word "viking".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",nordic
2308,23,determine the origin for the word "farm".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",germanic
2309,23,determine the origin for the word "deceptive".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",latin
2310,23,determine the origin for the word "mezzanine".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",italian
2311,23,determine the origin for the word "ignite".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",latin
2312,23,determine the origin for the word "excerpt".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",latin
2313,23,determine the origin for the word "protectionism".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",french
2314,23,determine the origin for the word "recumbent".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",latin
2315,23,determine the origin for the word "raft".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",nordic
2316,23,determine the origin for the word "retail".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",french
2317,23,determine the origin for the word "crass".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",french
2318,23,determine the origin for the word "grotesque".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",italian
2319,23,determine the origin for the word "muck".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",nordic
2320,23,determine the origin for the word "sonate".,no assets,,multiple choice,"french, germanic, italian, latin, nordic",italian
