id	task_id	user_id	data	created_at	updated_at	confidence	submitted_at 
5462	119	174	Egypt	2015-04-27 02:42:40	2015-04-27 02:42:47	5	2015-04-27 02:42:47
5463	120	174	Italy	2015-04-27 02:42:47	2015-04-27 02:42:54	5	2015-04-27 02:42:54
5464	114	174	Singapore	2015-04-27 02:42:54	2015-04-27 02:43:04	5	2015-04-27 02:43:04
5465	116	174	Greece	2015-04-27 02:43:04	2015-04-27 02:43:13	5	2015-04-27 02:43:13
5466	117	174	Peru	2015-04-27 02:43:13	2015-04-27 02:43:20	5	2015-04-27 02:43:20
5467	113	174	Mexico	2015-04-27 02:43:23	2015-04-27 02:43:31	5	2015-04-27 02:43:31
5468	111	174	Saudi Arabia	2015-04-27 02:43:31	2015-04-27 02:43:39	5	2015-04-27 02:43:39
5469	112	174	Egypt	2015-04-27 02:43:40	2015-04-27 02:43:47	5	2015-04-27 02:43:47
5470	115	174	Indonesia	2015-04-27 02:43:48	2015-04-27 02:43:56	5	2015-04-27 02:43:56
5471	118	174	India	2015-04-27 02:43:56	2015-04-27 02:44:02	5	2015-04-27 02:44:02
5472	108	179	England	2015-04-27 03:24:33	2015-04-27 03:24:47	4	2015-04-27 03:24:47
5473	110	179	Greece	2015-04-27 03:24:48	2015-04-27 03:25:06	3	2015-04-27 03:25:06
5474	106	179	null	2015-04-27 03:25:07	2015-04-27 03:25:07	0	2015-04-27 03:25:07
5475	170	180	Middle	2015-04-27 03:57:09	2015-04-27 03:57:50	3	2015-04-27 03:57:50
5476	164	180	Right	2015-04-27 03:57:51	2015-04-27 03:58:13	3	2015-04-27 03:58:13
5477	161	180	Right	2015-04-27 03:58:14	2015-04-27 03:58:45	3	2015-04-27 03:58:45
5478	165	180	Middle	2015-04-27 03:58:46	2015-04-27 03:59:06	3	2015-04-27 03:59:06
5479	169	180	Right	2015-04-27 03:59:06	2015-04-27 03:59:35	3	2015-04-27 03:59:35
5480	166	180	Left	2015-04-27 03:59:35	2015-04-27 04:00:02	3	2015-04-27 04:00:02
5481	167	180	Middle	2015-04-27 04:00:02	2015-04-27 04:00:24	3	2015-04-27 04:00:24
5482	168	180	Right	2015-04-27 04:00:24	2015-04-27 04:00:47	3	2015-04-27 04:00:47
5483	162	180	Left	2015-04-27 04:00:47	2015-04-27 04:01:09	3	2015-04-27 04:01:09
5484	163	180	Right	2015-04-27 04:01:09	2015-04-27 04:01:31	3	2015-04-27 04:01:31
5485	180	180	Middle	2015-04-27 04:01:32	2015-04-27 04:01:48	3	2015-04-27 04:01:48
5486	172	180	Middle	2015-04-27 04:01:48	2015-04-27 04:02:09	3	2015-04-27 04:02:09
5487	179	180	Right	2015-04-27 04:02:09	2015-04-27 04:02:47	3	2015-04-27 04:02:47
5488	171	180	Left	2015-04-27 04:02:47	2015-04-27 04:03:09	3	2015-04-27 04:03:09
5489	177	180	Right	2015-04-27 04:03:10	2015-04-27 04:03:51	3	2015-04-27 04:03:51
5490	174	180	Right	2015-04-27 04:03:52	2015-04-27 04:04:15	3	2015-04-27 04:04:15
5491	173	180	Left	2015-04-27 04:04:16	2015-04-27 04:04:37	3	2015-04-27 04:04:37
5492	176	180	Left	2015-04-27 04:04:37	2015-04-27 04:04:58	3	2015-04-27 04:04:58
5493	178	180	Right	2015-04-27 04:04:58	2015-04-27 04:05:22	3	2015-04-27 04:05:22
5494	175	180	Middle	2015-04-27 04:05:22	2015-04-27 04:05:41	3	2015-04-27 04:05:41
5495	489	180	 2001: A Space Odyssey	2015-04-27 04:05:54	2015-04-27 04:06:10	1	2015-04-27 04:06:10
5496	483	180	 Scarface	2015-04-27 04:06:10	2015-04-27 04:06:23	1	2015-04-27 04:06:23
5497	490	180	 Beauty and the Beast	2015-04-27 04:06:24	2015-04-27 04:06:51	2	2015-04-27 04:06:51
5498	482	180	 The Sound of Music	2015-04-27 04:06:51	2015-04-27 04:07:05	3	2015-04-27 04:07:05
5499	484	180	 Jaws	2015-04-27 04:07:06	2015-04-27 04:07:16	2	2015-04-27 04:07:16
5500	488	180	 A Passage to India	2015-04-27 04:07:16	2015-04-27 04:07:25	2	2015-04-27 04:07:25
5501	481	180	 The Sound of Music	2015-04-27 04:07:26	2015-04-27 04:07:40	4	2015-04-27 04:07:40
5502	486	180	 Jurassic Park	2015-04-27 04:07:40	2015-04-27 04:07:50	3	2015-04-27 04:07:50
5503	487	180	 Peter Pan	2015-04-27 04:07:50	2015-04-27 04:08:00	3	2015-04-27 04:08:00
5504	485	180	 Raiders of the Lost Ark	2015-04-27 04:08:00	2015-04-27 04:08:10	3	2015-04-27 04:08:10
5505	493	180	 The Lion King	2015-04-27 04:08:10	2015-04-27 04:08:19	5	2015-04-27 04:08:19
5506	500	180	 The Grand Budapest Hotel	2015-04-27 04:08:19	2015-04-27 04:08:39	3	2015-04-27 04:08:39
5507	495	180	 Star Wars: Episode 1 The Phantom Menace	2015-04-27 04:08:40	2015-04-27 04:08:53	2	2015-04-27 04:08:53
5508	491	180	 The Shawshank Redemption	2015-04-27 04:08:54	2015-04-27 04:09:06	3	2015-04-27 04:09:06
5509	494	180	 Life is Beautiful	2015-04-27 04:09:06	2015-04-27 04:09:14	3	2015-04-27 04:09:14
5510	496	180	 Crouching Tiger Hidden Dragon	2015-04-27 04:09:14	2015-04-27 04:09:27	2	2015-04-27 04:09:27
5511	497	180	 Up	2015-04-27 04:09:27	2015-04-27 04:09:36	3	2015-04-27 04:09:36
5512	492	180	 Titanic	2015-04-27 04:09:36	2015-04-27 04:09:43	5	2015-04-27 04:09:43
5513	499	180	 Gravity	2015-04-27 04:09:44	2015-04-27 04:10:04	3	2015-04-27 04:10:04
5514	498	180	 A Passage through India	2015-04-27 04:10:04	2015-04-27 04:10:16	3	2015-04-27 04:10:16
5515	110	180	Greece	2015-04-27 04:10:28	2015-04-27 04:10:38	2	2015-04-27 04:10:38
5516	101	180	France	2015-04-27 04:10:38	2015-04-27 04:10:46	5	2015-04-27 04:10:46
5517	105	180	Italy	2015-04-27 04:10:46	2015-04-27 04:10:54	5	2015-04-27 04:10:54
5518	102	180	United States	2015-04-27 04:10:55	2015-04-27 04:11:01	5	2015-04-27 04:11:01
5519	106	180	Turkey	2015-04-27 04:11:01	2015-04-27 04:11:09	5	2015-04-27 04:11:09
5520	104	180	China	2015-04-27 04:11:10	2015-04-27 04:11:16	5	2015-04-27 04:11:16
5521	108	180	England	2015-04-27 04:11:16	2015-04-27 04:11:23	5	2015-04-27 04:11:23
5522	109	180	Russia	2015-04-27 04:11:24	2015-04-27 04:11:31	5	2015-04-27 04:11:31
5523	103	180	Japan	2015-04-27 04:11:31	2015-04-27 04:11:41	3	2015-04-27 04:11:41
5524	107	180	Morocco	2015-04-27 04:11:41	2015-04-27 04:11:49	3	2015-04-27 04:11:49
5525	112	180	Egypt	2015-04-27 04:11:50	2015-04-27 04:11:56	3	2015-04-27 04:11:56
5526	118	180	India	2015-04-27 04:11:56	2015-04-27 04:12:03	5	2015-04-27 04:12:03
5527	119	180	Egypt	2015-04-27 04:12:03	2015-04-27 04:12:10	5	2015-04-27 04:12:10
5528	116	180	Greece	2015-04-27 04:12:11	2015-04-27 04:12:18	4	2015-04-27 04:12:18
5529	113	180	Mexico	2015-04-27 04:12:18	2015-04-27 04:12:27	5	2015-04-27 04:12:27
5530	114	180	Japan	2015-04-27 04:12:27	2015-04-27 04:12:36	2	2015-04-27 04:12:36
5531	120	180	Italy	2015-04-27 04:12:36	2015-04-27 04:12:44	5	2015-04-27 04:12:44
5532	111	180	Saudi Arabia	2015-04-27 04:12:45	2015-04-27 04:12:52	5	2015-04-27 04:12:52
5533	115	180	Indonesia	2015-04-27 04:12:52	2015-04-27 04:13:00	3	2015-04-27 04:13:00
5534	117	180	Peru	2015-04-27 04:13:00	2015-04-27 04:13:12	3	2015-04-27 04:13:12
5535	342	180	20	2015-04-27 04:13:23	2015-04-27 04:13:31	2	2015-04-27 04:13:31
5536	350	180	50	2015-04-27 04:13:32	2015-04-27 04:13:40	2	2015-04-27 04:13:40
5537	346	180	50	2015-04-27 04:13:40	2015-04-27 04:13:46	2	2015-04-27 04:13:46
5538	344	180	100	2015-04-27 04:13:47	2015-04-27 04:13:57	2	2015-04-27 04:13:57
5539	347	180	50	2015-04-27 04:13:58	2015-04-27 04:14:05	2	2015-04-27 04:14:05
5540	345	180	140	2015-04-27 04:14:05	2015-04-27 04:14:15	2	2015-04-27 04:14:15
5541	348	180	100	2015-04-27 04:14:15	2015-04-27 04:14:22	2	2015-04-27 04:14:22
5542	341	180	5	2015-04-27 04:14:23	2015-04-27 04:14:29	2	2015-04-27 04:14:29
5543	349	180	70	2015-04-27 04:14:30	2015-04-27 04:14:37	2	2015-04-27 04:14:37
5544	343	180	50	2015-04-27 04:14:37	2015-04-27 04:14:45	2	2015-04-27 04:14:45
5545	355	180	200	2015-04-27 04:14:45	2015-04-27 04:14:53	2	2015-04-27 04:14:53
5546	359	180	150	2015-04-27 04:14:53	2015-04-27 04:15:02	2	2015-04-27 04:15:02
5547	353	180	100	2015-04-27 04:15:03	2015-04-27 04:15:10	2	2015-04-27 04:15:10
5548	356	180	30	2015-04-27 04:15:10	2015-04-27 04:15:16	2	2015-04-27 04:15:16
5549	354	180	140	2015-04-27 04:15:16	2015-04-27 04:15:23	2	2015-04-27 04:15:23
5550	351	180	200	2015-04-27 04:15:23	2015-04-27 04:15:30	2	2015-04-27 04:15:30
5551	352	180	400	2015-04-27 04:15:30	2015-04-27 04:15:39	2	2015-04-27 04:15:39
5552	357	180	300	2015-04-27 04:15:39	2015-04-27 04:15:49	2	2015-04-27 04:15:49
5553	360	180	300	2015-04-27 04:15:49	2015-04-27 04:15:58	2	2015-04-27 04:15:58
5554	358	180	400	2015-04-27 04:15:58	2015-04-27 04:16:05	2	2015-04-27 04:16:05
5555	505	180	left	2015-04-27 04:16:16	2015-04-27 04:16:32	3	2015-04-27 04:16:32
5556	508	180	right	2015-04-27 04:16:32	2015-04-27 04:16:48	3	2015-04-27 04:16:48
5557	501	180	right	2015-04-27 04:16:48	2015-04-27 04:17:03	3	2015-04-27 04:17:03
5558	506	180	left	2015-04-27 04:17:04	2015-04-27 04:17:14	3	2015-04-27 04:17:14
5559	510	180	left	2015-04-27 04:17:14	2015-04-27 04:17:26	3	2015-04-27 04:17:26
5560	504	180	right	2015-04-27 04:17:26	2015-04-27 04:17:33	3	2015-04-27 04:17:33
5561	502	180	left	2015-04-27 04:17:33	2015-04-27 04:17:37	3	2015-04-27 04:17:37
5562	503	180	right	2015-04-27 04:17:37	2015-04-27 04:17:40	3	2015-04-27 04:17:40
5563	509	180	left	2015-04-27 04:17:40	2015-04-27 04:17:43	3	2015-04-27 04:17:43
5564	507	180	left	2015-04-27 04:17:43	2015-04-27 04:17:48	3	2015-04-27 04:17:48
5565	520	180	right	2015-04-27 04:17:48	2015-04-27 04:17:51	3	2015-04-27 04:17:51
5566	514	180	right	2015-04-27 04:17:52	2015-04-27 04:17:55	3	2015-04-27 04:17:55
5567	512	180	left	2015-04-27 04:17:55	2015-04-27 04:17:58	3	2015-04-27 04:17:58
5568	516	180	right	2015-04-27 04:17:58	2015-04-27 04:18:02	3	2015-04-27 04:18:02
5569	519	180	left	2015-04-27 04:18:02	2015-04-27 04:18:05	3	2015-04-27 04:18:05
5570	515	180	left	2015-04-27 04:18:05	2015-04-27 04:18:09	3	2015-04-27 04:18:09
5571	518	180	left	2015-04-27 04:18:09	2015-04-27 04:18:12	3	2015-04-27 04:18:12
5572	511	180	right	2015-04-27 04:18:12	2015-04-27 04:18:16	3	2015-04-27 04:18:16
5573	513	180	left	2015-04-27 04:18:16	2015-04-27 04:18:19	3	2015-04-27 04:18:19
5574	517	180	left	2015-04-27 04:18:20	2015-04-27 04:18:23	3	2015-04-27 04:18:23
5575	167	181	Middle	2015-04-27 04:42:43	2015-04-27 04:43:10	4	2015-04-27 04:43:10
5576	164	181	timeout	2015-04-27 04:43:11	2015-04-27 04:43:59	0	2015-04-27 04:43:11
5577	161	181	Right	2015-04-27 04:43:59	2015-04-27 04:44:25	5	2015-04-27 04:44:25
5578	169	181	Right	2015-04-27 04:44:26	2015-04-27 04:45:07	1	2015-04-27 04:45:07
5579	170	181	Middle	2015-04-27 04:45:08	2015-04-27 04:45:27	5	2015-04-27 04:45:27
5580	165	181	Middle	2015-04-27 04:45:27	2015-04-27 04:45:48	5	2015-04-27 04:45:48
5581	166	181	Left	2015-04-27 04:45:49	2015-04-27 04:46:10	4	2015-04-27 04:46:10
5582	168	181	timeout	2015-04-27 04:46:10	2015-04-27 04:47:01	0	2015-04-27 04:46:10
5583	162	181	timeout	2015-04-27 04:47:01	2015-04-27 04:48:01	0	2015-04-27 04:47:01
5584	163	181	Right	2015-04-27 04:48:01	2015-04-27 04:48:22	4	2015-04-27 04:48:22
5585	171	181	Left	2015-04-27 04:48:22	2015-04-27 04:48:49	4	2015-04-27 04:48:49
5586	173	181	Right	2015-04-27 04:48:49	2015-04-27 04:49:20	2	2015-04-27 04:49:20
5587	174	181	Middle	2015-04-27 04:49:20	2015-04-27 04:49:32	2	2015-04-27 04:49:32
5588	180	181	Middle	2015-04-27 04:49:32	2015-04-27 04:49:49	3	2015-04-27 04:49:49
5589	176	181	Left	2015-04-27 04:49:49	2015-04-27 04:50:13	1	2015-04-27 04:50:13
5590	175	181	Middle	2015-04-27 04:50:13	2015-04-27 04:50:27	1	2015-04-27 04:50:27
5591	172	181	Left	2015-04-27 04:50:28	2015-04-27 04:50:45	3	2015-04-27 04:50:45
5592	177	181	Left	2015-04-27 04:50:45	2015-04-27 04:51:07	1	2015-04-27 04:51:07
5593	179	181	Middle	2015-04-27 04:51:07	2015-04-27 04:51:14	3	2015-04-27 04:51:14
5594	178	181	Middle	2015-04-27 04:51:15	2015-04-27 04:51:32	2	2015-04-27 04:51:32
5595	510	181	left	2015-04-27 04:51:50	2015-04-27 04:52:08	3	2015-04-27 04:52:08
5596	502	181	right	2015-04-27 04:52:08	2015-04-27 04:52:27	4	2015-04-27 04:52:27
5597	509	181	left	2015-04-27 04:52:27	2015-04-27 04:52:44	4	2015-04-27 04:52:44
5598	506	181	right	2015-04-27 04:52:44	2015-04-27 04:52:51	3	2015-04-27 04:52:51
5599	508	181	right	2015-04-27 04:52:52	2015-04-27 04:52:56	3	2015-04-27 04:52:56
5600	504	181	left	2015-04-27 04:52:56	2015-04-27 04:53:06	4	2015-04-27 04:53:06
5601	501	181	left	2015-04-27 04:53:06	2015-04-27 04:53:31	4	2015-04-27 04:53:31
5602	505	181	left	2015-04-27 04:53:32	2015-04-27 04:53:41	3	2015-04-27 04:53:41
5603	507	181	right	2015-04-27 04:53:41	2015-04-27 04:53:44	4	2015-04-27 04:53:44
5604	503	181	left	2015-04-27 04:53:45	2015-04-27 04:53:48	2	2015-04-27 04:53:48
5605	518	181	right	2015-04-27 04:53:49	2015-04-27 04:53:51	3	2015-04-27 04:53:51
5606	520	181	right	2015-04-27 04:53:52	2015-04-27 04:53:55	3	2015-04-27 04:53:55
5607	514	181	right	2015-04-27 04:53:56	2015-04-27 04:53:59	3	2015-04-27 04:53:59
5608	515	181	left	2015-04-27 04:53:59	2015-04-27 04:54:04	2	2015-04-27 04:54:04
5609	512	181	right	2015-04-27 04:54:04	2015-04-27 04:54:07	3	2015-04-27 04:54:07
5610	516	181	left	2015-04-27 04:54:07	2015-04-27 04:54:11	3	2015-04-27 04:54:11
5611	513	181	right	2015-04-27 04:54:12	2015-04-27 04:54:15	3	2015-04-27 04:54:15
5612	511	181	right	2015-04-27 04:54:15	2015-04-27 04:54:19	3	2015-04-27 04:54:19
5613	517	181	left	2015-04-27 04:54:19	2015-04-27 04:54:22	3	2015-04-27 04:54:22
5614	519	181	right	2015-04-27 04:54:22	2015-04-27 04:54:27	3	2015-04-27 04:54:27
5615	344	181	100	2015-04-27 04:54:42	2015-04-27 04:54:51	3	2015-04-27 04:54:51
5616	341	181	timeout	2015-04-27 04:54:51	2015-04-27 04:55:30	0	2015-04-27 04:54:51
5617	342	181	20	2015-04-27 04:55:30	2015-04-27 04:55:56	4	2015-04-27 04:55:56
5618	350	181	116	2015-04-27 04:55:57	2015-04-27 04:56:10	3	2015-04-27 04:56:10
5619	346	181	98	2015-04-27 04:56:10	2015-04-27 04:56:24	4	2015-04-27 04:56:24
5620	343	181	100	2015-04-27 04:56:24	2015-04-27 04:56:36	3	2015-04-27 04:56:36
5621	345	181	107	2015-04-27 04:56:36	2015-04-27 04:56:48	5	2015-04-27 04:56:48
5622	349	181	150	2015-04-27 04:56:48	2015-04-27 04:56:58	4	2015-04-27 04:56:58
5623	348	181	200	2015-04-27 04:56:58	2015-04-27 04:57:10	3	2015-04-27 04:57:10
5624	347	181	150	2015-04-27 04:57:10	2015-04-27 04:57:20	2	2015-04-27 04:57:20
5625	355	181	250	2015-04-27 04:57:21	2015-04-27 04:57:31	4	2015-04-27 04:57:31
5626	359	181	300	2015-04-27 04:57:31	2015-04-27 04:57:44	3	2015-04-27 04:57:44
5627	357	181	300	2015-04-27 04:57:44	2015-04-27 04:57:55	4	2015-04-27 04:57:55
5628	354	181	100	2015-04-27 04:57:55	2015-04-27 04:58:02	2	2015-04-27 04:58:02
5629	353	181	200	2015-04-27 04:58:02	2015-04-27 04:58:27	3	2015-04-27 04:58:27
5630	360	181	100	2015-04-27 04:58:27	2015-04-27 04:58:39	3	2015-04-27 04:58:39
5631	356	181	350	2015-04-27 04:58:39	2015-04-27 04:58:50	2	2015-04-27 04:58:50
5632	358	181	300	2015-04-27 04:58:51	2015-04-27 04:58:59	2	2015-04-27 04:58:59
5633	351	181	398	2015-04-27 04:58:59	2015-04-27 04:59:09	3	2015-04-27 04:59:09
5634	352	181	1200	2015-04-27 04:59:09	2015-04-27 04:59:23	3	2015-04-27 04:59:23
5635	106	181	Turkey	2015-04-27 04:59:38	2015-04-27 04:59:49	3	2015-04-27 04:59:49
5636	110	181	Greece	2015-04-27 04:59:49	2015-04-27 04:59:58	3	2015-04-27 04:59:58
5637	109	181	Russia	2015-04-27 04:59:59	2015-04-27 05:00:13	3	2015-04-27 05:00:13
5638	103	181	Spain	2015-04-27 05:00:13	2015-04-27 05:00:24	3	2015-04-27 05:00:24
5639	104	181	China	2015-04-27 05:00:25	2015-04-27 05:00:32	5	2015-04-27 05:00:32
5640	102	181	United States	2015-04-27 05:00:32	2015-04-27 05:00:38	5	2015-04-27 05:00:38
5641	108	181	England	2015-04-27 05:00:39	2015-04-27 05:00:45	5	2015-04-27 05:00:45
5642	101	181	France	2015-04-27 05:00:45	2015-04-27 05:00:52	5	2015-04-27 05:00:52
5643	105	181	Italy	2015-04-27 05:00:53	2015-04-27 05:00:59	5	2015-04-27 05:00:59
5644	107	181	United States	2015-04-27 05:01:00	2015-04-27 05:01:11	3	2015-04-27 05:01:11
5645	120	181	Italy	2015-04-27 05:01:11	2015-04-27 05:01:19	5	2015-04-27 05:01:19
5646	118	181	India	2015-04-27 05:01:20	2015-04-27 05:01:28	5	2015-04-27 05:01:28
5647	114	181	Singapore	2015-04-27 05:01:28	2015-04-27 05:01:38	5	2015-04-27 05:01:38
5648	113	181	Mexico	2015-04-27 05:01:38	2015-04-27 05:01:48	4	2015-04-27 05:01:48
5649	115	181	Indonesia	2015-04-27 05:01:49	2015-04-27 05:01:56	4	2015-04-27 05:01:56
5650	119	181	Egypt	2015-04-27 05:01:57	2015-04-27 05:02:02	5	2015-04-27 05:02:02
5651	117	181	Peru	2015-04-27 05:02:03	2015-04-27 05:02:11	5	2015-04-27 05:02:11
5652	116	181	Greece	2015-04-27 05:02:11	2015-04-27 05:02:18	5	2015-04-27 05:02:18
5653	111	181	Saudi Arabia	2015-04-27 05:02:18	2015-04-27 05:02:26	5	2015-04-27 05:02:26
5654	112	181	Morocco	2015-04-27 05:02:26	2015-04-27 05:02:37	3	2015-04-27 05:02:37
5655	490	181	 Snow White and the Seven Dwarfs	2015-04-27 05:02:51	2015-04-27 05:03:13	3	2015-04-27 05:03:13
5656	487	182	timeout	2015-04-27 05:03:00	2015-04-27 05:03:48	0	2015-04-27 05:03:00
5657	486	181	E.T. Extra Terrestrial	2015-04-27 05:03:14	2015-04-27 05:03:32	2	2015-04-27 05:03:32
5658	485	181	Star Wars	2015-04-27 05:03:32	2015-04-27 05:03:45	4	2015-04-27 05:03:45
5659	483	181	 The Godfather	2015-04-27 05:03:45	2015-04-27 05:03:54	5	2015-04-27 05:03:54
5660	484	182	Raiders of the Lost Ark	2015-04-27 05:03:48	2015-04-27 05:04:05	3	2015-04-27 05:04:05
5661	481	181	My Fair Lady	2015-04-27 05:03:55	2015-04-27 05:04:07	4	2015-04-27 05:04:07
5662	488	182	 The Untouchables	2015-04-27 05:04:05	2015-04-27 05:04:16	1	2015-04-27 05:04:16
5663	482	181	Mary Poppins	2015-04-27 05:04:07	2015-04-27 05:04:26	4	2015-04-27 05:04:26
5664	486	182	E.T. Extra Terrestrial	2015-04-27 05:04:17	2015-04-27 05:04:23	3	2015-04-27 05:04:23
5665	482	182	Mary Poppins	2015-04-27 05:04:24	2015-04-27 05:04:30	3	2015-04-27 05:04:30
5666	489	181	 2001: A Space Odyssey	2015-04-27 05:04:26	2015-04-27 05:04:38	2	2015-04-27 05:04:38
5667	481	182	 The Sound of Music	2015-04-27 05:04:30	2015-04-27 05:04:34	1	2015-04-27 05:04:34
5668	490	182	 Beauty and the Beast	2015-04-27 05:04:35	2015-04-27 05:04:39	1	2015-04-27 05:04:39
5669	487	181	 Peter Pan	2015-04-27 05:04:38	2015-04-27 05:04:50	3	2015-04-27 05:04:50
5670	485	182	 Raiders of the Lost Ark	2015-04-27 05:04:39	2015-04-27 05:04:43	1	2015-04-27 05:04:43
5671	483	182	Goodfellas	2015-04-27 05:04:44	2015-04-27 05:04:47	3	2015-04-27 05:04:47
5672	489	182	Apollo 13	2015-04-27 05:04:48	2015-04-27 05:04:51	2	2015-04-27 05:04:51
5673	488	181	 Empire of the Sun	2015-04-27 05:04:51	2015-04-27 05:05:03	3	2015-04-27 05:05:03
5674	495	182	 Hobbit	2015-04-27 05:04:51	2015-04-27 05:04:55	2	2015-04-27 05:04:55
5675	492	182	The English Patient	2015-04-27 05:04:55	2015-04-27 05:04:59	1	2015-04-27 05:04:59
5676	491	182	 Braveheart	2015-04-27 05:04:59	2015-04-27 05:05:03	3	2015-04-27 05:05:03
5677	498	182	Slumdog Millionaire	2015-04-27 05:05:03	2015-04-27 05:05:06	3	2015-04-27 05:05:06
5678	484	181	 Jurassic Park	2015-04-27 05:05:03	2015-04-27 05:05:13	3	2015-04-27 05:05:13
5679	496	182	 Crouching Tiger Hidden Dragon	2015-04-27 05:05:06	2015-04-27 05:05:10	4	2015-04-27 05:05:10
5680	494	182	 Forest Gump	2015-04-27 05:05:11	2015-04-27 05:05:14	2	2015-04-27 05:05:14
5681	494	181	 Life is Beautiful	2015-04-27 05:05:14	2015-04-27 05:05:28	3	2015-04-27 05:05:28
5682	500	182	 The Darjeeling Limited	2015-04-27 05:05:14	2015-04-27 05:05:17	1	2015-04-27 05:05:17
5683	497	182	Finding Nemo	2015-04-27 05:05:18	2015-04-27 05:05:21	3	2015-04-27 05:05:21
5684	493	182	 Toy Story	2015-04-27 05:05:22	2015-04-27 05:05:25	1	2015-04-27 05:05:25
5685	499	182	 Gravity	2015-04-27 05:05:26	2015-04-27 05:05:36	5	2015-04-27 05:05:36
5686	491	181	 Schindler's List	2015-04-27 05:05:28	2015-04-27 05:05:41	3	2015-04-27 05:05:41
5687	497	181	Finding Nemo	2015-04-27 05:05:41	2015-04-27 05:05:51	3	2015-04-27 05:05:51
5688	102	182	United States	2015-04-27 05:05:48	2015-04-27 05:05:54	3	2015-04-27 05:05:54
5689	499	181	 Apollo 13	2015-04-27 05:05:51	2015-04-27 05:06:16	4	2015-04-27 05:06:16
5690	104	182	China	2015-04-27 05:05:55	2015-04-27 05:06:07	5	2015-04-27 05:06:07
5691	103	182	Austria	2015-04-27 05:06:07	2015-04-27 05:06:14	4	2015-04-27 05:06:14
5692	110	182	Egypt	2015-04-27 05:06:15	2015-04-27 05:06:18	3	2015-04-27 05:06:18
5693	500	181	 The Artist	2015-04-27 05:06:16	2015-04-27 05:06:30	3	2015-04-27 05:06:30
5694	109	182	Russia	2015-04-27 05:06:18	2015-04-27 05:06:27	4	2015-04-27 05:06:27
5695	106	182	Zimbabwe	2015-04-27 05:06:27	2015-04-27 05:06:31	3	2015-04-27 05:06:31
5696	496	181	 A Passage through India	2015-04-27 05:06:30	2015-04-27 05:06:43	3	2015-04-27 05:06:43
5697	107	182	United States	2015-04-27 05:06:31	2015-04-27 05:06:35	4	2015-04-27 05:06:35
5698	108	182	France	2015-04-27 05:06:36	2015-04-27 05:06:38	4	2015-04-27 05:06:38
5699	105	182	Peru	2015-04-27 05:06:39	2015-04-27 05:06:46	3	2015-04-27 05:06:46
5700	492	181	 Titanic	2015-04-27 05:06:44	2015-04-27 05:06:50	5	2015-04-27 05:06:50
5701	101	182	Algeria	2015-04-27 05:06:46	2015-04-27 05:06:53	3	2015-04-27 05:06:53
5702	498	181	 Life of Pi	2015-04-27 05:06:50	2015-04-27 05:07:01	5	2015-04-27 05:07:01
5703	116	182	Egypt	2015-04-27 05:06:54	2015-04-27 05:06:57	4	2015-04-27 05:06:57
5704	111	182	Austria	2015-04-27 05:06:57	2015-04-27 05:07:01	2	2015-04-27 05:07:01
5705	115	182	Malaysia	2015-04-27 05:07:01	2015-04-27 05:07:04	3	2015-04-27 05:07:04
5706	493	181	 Ice Age	2015-04-27 05:07:01	2015-04-27 05:07:16	4	2015-04-27 05:07:16
5707	120	182	Israel	2015-04-27 05:07:04	2015-04-27 05:07:08	3	2015-04-27 05:07:08
5708	118	182	Argentina	2015-04-27 05:07:08	2015-04-27 05:07:12	3	2015-04-27 05:07:12
5709	113	182	Brazil	2015-04-27 05:07:12	2015-04-27 05:07:16	2	2015-04-27 05:07:16
5710	495	181	 The Lord of the Rings	2015-04-27 05:07:16	2015-04-27 05:07:29	4	2015-04-27 05:07:29
5711	112	182	Morocco	2015-04-27 05:07:16	2015-04-27 05:07:20	3	2015-04-27 05:07:20
5712	114	182	Singapore	2015-04-27 05:07:20	2015-04-27 05:07:24	3	2015-04-27 05:07:24
5713	119	182	India	2015-04-27 05:07:24	2015-04-27 05:07:29	3	2015-04-27 05:07:29
5714	117	182	France	2015-04-27 05:07:29	2015-04-27 05:07:34	3	2015-04-27 05:07:34
5715	346	182	67	2015-04-27 05:07:47	2015-04-27 05:07:54	2	2015-04-27 05:07:54
5716	345	182	78	2015-04-27 05:07:54	2015-04-27 05:07:59	2	2015-04-27 05:07:59
5717	343	182	67	2015-04-27 05:07:59	2015-04-27 05:08:06	3	2015-04-27 05:08:06
5718	348	182	14	2015-04-27 05:08:06	2015-04-27 05:08:11	2	2015-04-27 05:08:11
5719	344	182	89	2015-04-27 05:08:12	2015-04-27 05:08:19	3	2015-04-27 05:08:19
5720	350	182	662	2015-04-27 05:08:19	2015-04-27 05:08:28	2	2015-04-27 05:08:28
5721	341	182	67	2015-04-27 05:08:28	2015-04-27 05:08:34	2	2015-04-27 05:08:34
5722	342	182	56	2015-04-27 05:08:35	2015-04-27 05:08:41	3	2015-04-27 05:08:41
5723	347	182	89	2015-04-27 05:08:41	2015-04-27 05:08:45	2	2015-04-27 05:08:45
5724	349	182	890	2015-04-27 05:08:46	2015-04-27 05:08:52	2	2015-04-27 05:08:52
5725	359	182	89	2015-04-27 05:08:53	2015-04-27 05:08:57	3	2015-04-27 05:08:57
5726	352	182	45	2015-04-27 05:08:57	2015-04-27 05:09:02	3	2015-04-27 05:09:02
5727	358	182	990	2015-04-27 05:09:03	2015-04-27 05:09:10	3	2015-04-27 05:09:10
